Drug Name,DrugBank ID,PubChem CID,PubChem SID,SMILES,Gene,NSC
Proline,DB00172,145742.0,46506858.0,OC(=O)[C@@H]1CCCN1,PYCR3,
Proline,DB00172,145742.0,46506858.0,OC(=O)[C@@H]1CCCN1,L3HYPDH,
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,APRT,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,MTAP,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,cobT,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,ACACB,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,ACP1,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,mtnN,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,PECR,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,mutY,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,ptd,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,SRPK2,14666.0
Adenine,DB00173,190.0,46507319.0,NC1=C2NC=NC2=NC=N1,ruvB,14666.0
Asparagine,DB00174,6267.0,46507804.0,N[C@@H](CC(N)=O)C(O)=O,SLC38A1,
Asparagine,DB00174,6267.0,46507804.0,N[C@@H](CC(N)=O)C(O)=O,SLC1A5,
Asparagine,DB00174,6267.0,46507804.0,N[C@@H](CC(N)=O)C(O)=O,ASNS,
Asparagine,DB00174,6267.0,46507804.0,N[C@@H](CC(N)=O)C(O)=O,NARS1,
Asparagine,DB00174,6267.0,46507804.0,N[C@@H](CC(N)=O)C(O)=O,ASRGL1,
Asparagine,DB00174,6267.0,46507804.0,N[C@@H](CC(N)=O)C(O)=O,NARS2,
Pravastatin,DB00175,54687.0,46504851.0,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,HMGCR,
Pravastatin,DB00175,54687.0,46504851.0,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,HDAC2,
Fluvoxamine,DB00176,3404.0,46507588.0,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,SLC6A4,
Fluvoxamine,DB00176,3404.0,46507588.0,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,KCNH2,
Valsartan,DB00177,60846.0,46509000.0,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,AGTR1,
Ramipril,DB00178,5362129.0,46506390.0,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,ACE,
Ramipril,DB00178,5362129.0,46506390.0,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,BDKRB1,
Masoprocol,DB00179,71398.0,46508042.0,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,ALOX5,
Masoprocol,DB00179,71398.0,46508042.0,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,SHBG,
Masoprocol,DB00179,71398.0,46508042.0,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,TRPM7,
Flunisolide,DB00180,82153.0,46507894.0,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,NR3C1,
Baclofen,DB00181,2284.0,46508181.0,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,GABBR2,
Baclofen,DB00181,2284.0,46508181.0,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,CXCR4,
Baclofen,DB00181,2284.0,46508181.0,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,GABBR1,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,SLC18A2,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,SLC6A3,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,CARTPT,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,TAAR1,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,MAOA,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,VMAT2,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,SLC6A2,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,ADRA1A,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,ADRB1,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,DRD2,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,MAOB,
Amphetamine,DB00182,3007.0,46506414.0,CC(N)CC1=CC=CC=C1,SLC6A4,
Pentagastrin,DB00183,9853654.0,46507747.0,CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,CCKBR,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA4,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA7,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNB2,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA2,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA3,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA5,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA6,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA9,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNA10,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNB3,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHRNB4,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CYP19A1,
Nicotine,DB00184,89594.0,46506924.0,CN1CCC[C@H]1C1=CN=CC=C1,CHAT,
Cevimeline,DB00185,25137844.0,46507202.0,CC1O[C@@]2(CS1)CN1CCC2CC1,CHRM3,
Cevimeline,DB00185,25137844.0,46507202.0,CC1O[C@@]2(CS1)CN1CCC2CC1,CHRM1,
Lorazepam,DB00186,3958.0,46508468.0,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,GABRA1,
Esmolol,DB00187,59768.0,46506146.0,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,ADRB1,
Bortezomib,DB00188,387447.0,46508736.0,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,PSMB5,681239.0
Bortezomib,DB00188,387447.0,46508736.0,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,PSMB1,681239.0
Ethchlorvynol,DB00189,5281077.0,46505006.0,CCC(O)(\C=C\Cl)C#C,GABRA1,
Carbidopa,DB00190,34359.0,46508775.0,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O,DDC,
Phentermine,DB00191,4771.0,46508515.0,CC(C)(N)CC1=CC=CC=C1,SLC6A2,
Phentermine,DB00191,4771.0,46508515.0,CC(C)(N)CC1=CC=CC=C1,SLC6A4,
Phentermine,DB00191,4771.0,46508515.0,CC(C)(N)CC1=CC=CC=C1,SLC6A3,
Phentermine,DB00191,4771.0,46508515.0,CC(C)(N)CC1=CC=CC=C1,MAOA,
Phentermine,DB00191,4771.0,46508515.0,CC(C)(N)CC1=CC=CC=C1,MAOB,
Phentermine,DB00191,4771.0,46508515.0,CC(C)(N)CC1=CC=CC=C1,NPY,
Indecainide,DB00192,52195.0,46506714.0,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12,SCN5A,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,OPRM1,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,SLC6A2,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,SLC6A4,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,SCN2A,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,GRIN1,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,ADORA1,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,ADRA2A,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,HTR2C,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,OPRK1,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,OPRD1,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,CHRNA7,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,CHRM3,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,CHRM1,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TACR1,
Tramadol,DB00193,33741.0,46506256.0,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TRPV1,
Vidarabine,DB00194,21704.0,46506630.0,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,UL30,
Vidarabine,DB00194,21704.0,46506630.0,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,TK,
Betaxolol,DB00195,2369.0,46506041.0,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,ADRB1,
Betaxolol,DB00195,2369.0,46506041.0,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,ADRB2,
Fluconazole,DB00196,3365.0,46505735.0,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,ERG11,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,PPARG,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,ESRRG,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,ESRRA,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,PPARD,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,PPARA,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,GSTP1,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,ACSL4,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,SERPINE1,
Troglitazone,DB00197,5591.0,46504655.0,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,SLC29A1,
Oseltamivir,DB00198,65028.0,46507602.0,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,NA,
Oseltamivir,DB00198,65028.0,46507602.0,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,NEU1,
Oseltamivir,DB00198,65028.0,46507602.0,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,NEU2,
Erythromycin,DB00199,12560.0,46508487.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MLNR,
Erythromycin,DB00199,12560.0,46508487.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,KCNH2,
Hydroxocobalamin,DB00200,70678542.0,46505751.0,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],MTR,
Hydroxocobalamin,DB00200,70678542.0,46505751.0,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],MMUT,
Hydroxocobalamin,DB00200,70678542.0,46505751.0,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],MMAA,
Hydroxocobalamin,DB00200,70678542.0,46505751.0,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],TCN1,
Hydroxocobalamin,DB00200,70678542.0,46505751.0,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],AMN,
Hydroxocobalamin,DB00200,70678542.0,46505751.0,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],CUBN,
Hydroxocobalamin,DB00200,70678542.0,46505751.0,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],MMACHC,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ADORA1,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ADORA2A,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ADORA2B,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ADORA3,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,PDE1B,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,PDE4B,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,RYR1,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,PDE1A,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,PRKDC,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,PIK3CD,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,PIK3CA,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,PIK3CB,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ITPR1,
Caffeine,DB00201,2519.0,46506408.0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ATM,
Succinylcholine,DB00202,5314.0,46506023.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,CHRNA10,
Succinylcholine,DB00202,5314.0,46506023.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,CHRM2,
Succinylcholine,DB00202,5314.0,46506023.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,CHRM3,
Sildenafil,DB00203,5212.0,46508371.0,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,PDE5A,
Sildenafil,DB00203,5212.0,46508371.0,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,PDE6G,
Sildenafil,DB00203,5212.0,46508371.0,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,PDE6H,
Sildenafil,DB00203,5212.0,46508371.0,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,ODC1,
Sildenafil,DB00203,5212.0,46508371.0,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,CD274,
Dofetilide,DB00204,71329.0,46509127.0,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,KCNH2,
Dofetilide,DB00204,71329.0,46509127.0,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,KCNK2,
Dofetilide,DB00204,71329.0,46509127.0,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,KCNJ12,
Pyrimethamine,DB00205,4993.0,46505987.0,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,DHFR,3061.0
Pyrimethamine,DB00205,4993.0,46505987.0,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,DHFR,757306.0
Pyrimethamine,DB00205,4993.0,46505987.0,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,HEXB,3061.0
Pyrimethamine,DB00205,4993.0,46505987.0,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,HEXB,757306.0
Reserpine,DB00206,5770.0,46505863.0,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,SLC18A2,
Reserpine,DB00206,5770.0,46505863.0,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,SLC18A1,
Reserpine,DB00206,5770.0,46505863.0,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,BIRC5,
Azithromycin,DB00207,447043.0,46507743.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,PADI4,
Ticlopidine,DB00208,5472.0,46504438.0,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,P2RY12,
Trospium,DB00209,5284632.0,46506398.0,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,CHRM3,
Trospium,DB00209,5284632.0,46506398.0,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,CHRM1,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,RARB,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,RARG,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,RXRB,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,RXRG,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,RXRA,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,JUN,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,TLR2,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,RARA,
Adapalene,DB00210,60164.0,46505019.0,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,GOT1,
Midodrine,DB00211,4195.0,46507373.0,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,ADRA1A,
Midodrine,DB00211,4195.0,46507373.0,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,ADRA1B,
Midodrine,DB00211,4195.0,46507373.0,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,ADRA1D,
Remikiren,DB00212,6324659.0,46507286.0,CC(C)(C)S(=O)(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,REN,
Pantoprazole,DB00213,4679.0,46504622.0,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,ATP4A,
Pantoprazole,DB00213,4679.0,46504622.0,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,DDAH1,
Torasemide,DB00214,41781.0,46504760.0,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1,SLC12A2,
Torasemide,DB00214,41781.0,46504760.0,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1,SLC12A1,
Citalopram,DB00215,2771.0,46508746.0,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,SLC6A4,
Citalopram,DB00215,2771.0,46508746.0,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,HRH1,
