,NSC,drug,gene,num,rank,dti_existed,predicted_positive,drug_gene,pubmed_hit,top5,key,MECHANISM
1385,697726,"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",SPP1,0,3,0,0,697726_SPP1,False,True,697726_SPP1,Kinase
1386,684363,Epothilone B,TUBA1C,0,1,1,0,684363_TUBA1C,False,True,684363_TUBA1C,TUBB
1387,697726,"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",APBB1IP,0,1,0,0,697726_APBB1IP,False,True,697726_APBB1IP,Kinase
1388,697286,2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,TIMP2,4,2,0,1,697286_TIMP2,True,True,697286_TIMP2,Kinase
1389,697887,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,LOC100128816,0,1,0,0,697887_LOC100128816,False,True,697887_LOC100128816,DNA
1390,697912,5-Fluoro deoxy uridine 10mer,HMGCR,0,2,0,0,697912_HMGCR,False,True,697912_HMGCR,DNA
1391,697887,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,CRACR2A,0,2,0,0,697887_CRACR2A,False,True,697887_CRACR2A,DNA
1392,701554,Seliciclib,CDK1,152,1,1,1,701554_CDK1,True,True,701554_CDK1,Kinase
1393,701554,Seliciclib,CDK9,47,3,1,1,701554_CDK9,True,True,701554_CDK9,Kinase
1394,701554,Seliciclib,MAPK3,2,4,1,1,701554_MAPK3,True,True,701554_MAPK3,Kinase
1395,697887,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,APBB1IP,0,5,0,0,697887_APBB1IP,False,True,697887_APBB1IP,DNA
1396,697912,5-Fluoro deoxy uridine 10mer,RNA45S5,0,3,0,0,697912_RNA45S5,False,True,697912_RNA45S5,DNA
1397,697887,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,BAX,0,3,0,0,697887_BAX,False,True,697887_BAX,DNA
1398,701852,Vorinostat,HDAC6,114,3,1,1,701852_HDAC6,True,True,701852_HDAC6,HDAC
1399,697887,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,SPP1,0,4,0,0,697887_SPP1,False,True,697887_SPP1,DNA
1400,697912,5-Fluoro deoxy uridine 10mer,PLK1,0,5,0,0,697912_PLK1,False,True,697912_PLK1,DNA
1401,697912,5-Fluoro deoxy uridine 10mer,SLC43A3,0,1,0,0,697912_SLC43A3,False,True,697912_SLC43A3,DNA
1402,697912,5-Fluoro deoxy uridine 10mer,HIST1H4D,0,4,0,0,697912_HIST1H4D,False,True,697912_HIST1H4D,DNA
1403,701852,Vorinostat,ANXA2P2,0,5,0,0,701852_ANXA2P2,False,True,701852_ANXA2P2,HDAC
1404,702294,Emcyt (Pharmacia),TJP1,0,1,0,0,702294_TJP1,False,True,702294_TJP1,DNA
1405,701852,Vorinostat,IGLV1-44,0,1,0,0,701852_IGLV1-44,False,True,701852_IGLV1-44,HDAC
1406,701554,Seliciclib,CSNK1E,0,2,1,0,701554_CSNK1E,False,True,701554_CSNK1E,Kinase
1407,701554,Seliciclib,SLC43A3,0,5,0,0,701554_SLC43A3,False,True,701554_SLC43A3,Kinase
1408,702294,Emcyt (Pharmacia),PCBD1,0,3,0,0,702294_PCBD1,False,True,702294_PCBD1,DNA
1409,684363,Epothilone B,TUBB3,5,2,1,1,684363_TUBB3,True,True,684363_TUBB3,TUBB
1410,702294,Emcyt (Pharmacia),APP,0,4,0,0,702294_APP,False,True,702294_APP,DNA
1411,701852,Vorinostat,IGLC1,0,2,0,0,701852_IGLC1,False,True,701852_IGLC1,HDAC
1412,706744,LMP-744 hydrochloride,LOC100128816,0,1,0,0,706744_LOC100128816,False,True,706744_LOC100128816,DNA
1413,702294,Emcyt (Pharmacia),AJUBA,0,2,0,0,702294_AJUBA,False,True,702294_AJUBA,DNA
1414,702294,Emcyt (Pharmacia),SGMS2,0,5,0,0,702294_SGMS2,False,True,702294_SGMS2,DNA
1415,701852,Vorinostat,PLS3,0,4,0,0,701852_PLS3,False,True,701852_PLS3,HDAC
1416,706744,LMP-744 hydrochloride,CRACR2A,0,3,0,0,706744_CRACR2A,False,True,706744_CRACR2A,DNA
1417,706744,LMP-744 hydrochloride,ANXA6,1,4,0,1,706744_ANXA6,True,True,706744_ANXA6,DNA
1418,706744,LMP-744 hydrochloride,BAX,225,2,0,1,706744_BAX,True,True,706744_BAX,DNA
1419,706995,Entinostat,BST2,0,4,0,0,706995_BST2,False,True,706995_BST2,HDAC
1420,706995,Entinostat,SLC43A3,0,2,0,0,706995_SLC43A3,False,True,706995_SLC43A3,HDAC
1421,706744,LMP-744 hydrochloride,IMPDH1,0,5,0,0,706744_IMPDH1,False,True,706744_IMPDH1,DNA
1422,706995,Entinostat,APBB1IP,0,1,0,0,706995_APBB1IP,False,True,706995_APBB1IP,HDAC
1423,706995,Entinostat,RPS4Y1,0,5,0,0,706995_RPS4Y1,False,True,706995_RPS4Y1,HDAC
1424,707389,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",F11R,0,1,0,0,707389_F11R,False,True,707389_F11R,TUBB
1425,707389,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",AJUBA,0,2,0,0,707389_AJUBA,False,True,707389_AJUBA,TUBB
1426,706995,Entinostat,HMGCR,0,3,0,0,706995_HMGCR,False,True,706995_HMGCR,HDAC
1427,707545,"Geldanamycin, monohydrochloride",HMGCR,0,1,0,0,707545_HMGCR,False,True,707545_HMGCR,HSP90
1428,707389,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",PTK2,0,3,0,0,707389_PTK2,False,True,707389_PTK2,TUBB
1429,707545,"Geldanamycin, monohydrochloride",JAK2,0,4,0,0,707545_JAK2,False,True,707545_JAK2,HSP90
1430,707545,"Geldanamycin, monohydrochloride",FXYD5,0,2,0,0,707545_FXYD5,False,True,707545_FXYD5,HSP90
1431,707389,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",PCBD1,0,5,0,0,707389_PCBD1,False,True,707389_PCBD1,TUBB
1432,708298,Silatecan,RPL3,0,2,0,0,708298_RPL3,False,True,708298_RPL3,DNA
1433,708298,Silatecan,ND2,0,3,0,0,708298_ND2,False,True,708298_ND2,DNA
1434,707389,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",PTPRF,0,4,0,0,707389_PTPRF,False,True,707389_PTPRF,TUBB
1435,708298,Silatecan,TUBA1B,0,5,0,0,708298_TUBA1B,False,True,708298_TUBA1B,DNA
1436,707545,"Geldanamycin, monohydrochloride",SLC43A3,0,3,0,0,707545_SLC43A3,False,True,707545_SLC43A3,HSP90
1437,709237,10-Hydroxy-7-trimethylsilylethylcamptothecin,CD44,0,3,0,0,709237_CD44,False,True,709237_CD44,DNA
1438,710270,Karenitecin,TOP1,0,1,1,0,710270_TOP1,False,True,710270_TOP1,DNA
1439,710270,Karenitecin,SEPT10,0,2,0,0,710270_SEPT10,False,True,710270_SEPT10,DNA
1440,709237,10-Hydroxy-7-trimethylsilylethylcamptothecin,ETS1,0,4,0,0,709237_ETS1,False,True,709237_ETS1,DNA
1441,710270,Karenitecin,SCRN1,0,3,0,0,710270_SCRN1,False,True,710270_SCRN1,DNA
1442,710270,Karenitecin,PFN2,0,4,0,0,710270_PFN2,False,True,710270_PFN2,DNA
1443,710270,Karenitecin,SGMS2,0,5,0,0,710270_SGMS2,False,True,710270_SGMS2,DNA
1444,710297,Omdpi,LOC100128816,0,1,0,0,710297_LOC100128816,False,True,710297_LOC100128816,Kinase
1445,710297,Omdpi,LITAF,0,2,0,0,710297_LITAF,False,True,710297_LITAF,Kinase
1446,710297,Omdpi,TMEM47,0,3,0,0,710297_TMEM47,False,True,710297_TMEM47,Kinase
1447,713200,Bardoxolone methyl,NFKBIA,2,1,1,1,713200_NFKBIA,True,True,713200_NFKBIA,Other
1448,707545,"Geldanamycin, monohydrochloride",LOC100128816,0,5,0,0,707545_LOC100128816,False,True,707545_LOC100128816,HSP90
1449,710297,Omdpi,SPG20,0,5,0,0,710297_SPG20,False,True,710297_SPG20,Kinase
1450,710297,Omdpi,CRACR2A,0,4,0,0,710297_CRACR2A,False,True,710297_CRACR2A,Kinase
1451,713200,Bardoxolone methyl,LOC100128816,0,2,0,0,713200_LOC100128816,False,True,713200_LOC100128816,Other
1452,708298,Silatecan,PRDX1,0,1,0,0,708298_PRDX1,False,True,708298_PRDX1,DNA
1453,713200,Bardoxolone methyl,BAX,3,3,0,1,713200_BAX,True,True,713200_BAX,Other
1454,713763,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",LOC100128816,0,1,0,0,713763_LOC100128816,False,True,713763_LOC100128816,PSM
1455,709237,10-Hydroxy-7-trimethylsilylethylcamptothecin,TNFRSF12A,0,1,0,0,709237_TNFRSF12A,False,True,709237_TNFRSF12A,DNA
1456,713763,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",MCTP1,0,2,0,0,713763_MCTP1,False,True,713763_MCTP1,PSM
1457,713763,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",IFI16,0,3,0,0,713763_IFI16,False,True,713763_IFI16,PSM
1458,713200,Bardoxolone methyl,HMGCR,0,5,0,0,713200_HMGCR,False,True,713200_HMGCR,Other
1459,713763,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",PSMB8,0,4,0,0,713763_PSMB8,False,True,713763_PSMB8,PSM
1460,713763,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",ADAMTS1,0,5,0,0,713763_ADAMTS1,False,True,713763_ADAMTS1,PSM
1461,715055,Gefitinib,EGFR,300,1,1,1,715055_EGFR,True,True,715055_EGFR,Kinase
1462,714597,Imexon,RRM1,0,2,1,0,714597_RRM1,False,True,714597_RRM1,Apoptosis
1463,714597,Imexon,IGLV1-44,0,1,0,0,714597_IGLV1-44,False,True,714597_IGLV1-44,Apoptosis
1464,714597,Imexon,CAV1,0,4,0,0,714597_CAV1,False,True,714597_CAV1,Apoptosis
1465,714597,Imexon,APBB1IP,0,5,0,0,714597_APBB1IP,False,True,714597_APBB1IP,Apoptosis
1466,714597,Imexon,IGLC1,0,3,0,0,714597_IGLC1,False,True,714597_IGLC1,Apoptosis
1467,715055,Gefitinib,LOC100128816,0,2,0,0,715055_LOC100128816,False,True,715055_LOC100128816,Kinase
1468,715055,Gefitinib,PSMB8,0,4,0,0,715055_PSMB8,False,True,715055_PSMB8,Kinase
1469,708298,Silatecan,APP,0,4,0,0,708298_APP,False,True,708298_APP,DNA
1470,715055,Gefitinib,ADAMTS1,1,3,0,1,715055_ADAMTS1,True,True,715055_ADAMTS1,Kinase
1471,709237,10-Hydroxy-7-trimethylsilylethylcamptothecin,RAI14,0,2,0,0,709237_RAI14,False,True,709237_RAI14,DNA
1472,715055,Gefitinib,CRACR2A,0,5,0,0,715055_CRACR2A,False,True,715055_CRACR2A,Kinase
1473,718781,Erlotinib hydrochloride,SLC43A3,0,1,0,0,718781_SLC43A3,False,True,718781_SLC43A3,Kinase
1474,718781,Erlotinib hydrochloride,HMGCR,0,2,0,0,718781_HMGCR,False,True,718781_HMGCR,Kinase
1475,719627,Celecoxib,NEU1,1,5,1,1,719627_NEU1,True,True,719627_NEU1,DNA
1476,718781,Erlotinib hydrochloride,RNA45S5,0,3,0,0,718781_RNA45S5,False,True,718781_RNA45S5,Kinase
1477,709237,10-Hydroxy-7-trimethylsilylethylcamptothecin,EXT1,0,5,0,0,709237_EXT1,False,True,709237_EXT1,DNA
1478,718781,Erlotinib hydrochloride,STK17B,0,4,0,0,718781_STK17B,False,True,718781_STK17B,Kinase
1479,719627,Celecoxib,SLC43A3,0,2,0,0,719627_SLC43A3,False,True,719627_SLC43A3,DNA
1480,718781,Erlotinib hydrochloride,PIK3C3,1,5,0,1,718781_PIK3C3,True,True,718781_PIK3C3,Kinase
1481,719627,Celecoxib,PDPK1,8,1,1,1,719627_PDPK1,True,True,719627_PDPK1,DNA
1482,719627,Celecoxib,MIF,3,3,0,1,719627_MIF,True,True,719627_MIF,DNA
1483,721517,Zoledronic acid,CAV1,0,1,0,0,721517_CAV1,False,True,721517_CAV1,DNA
1484,713200,Bardoxolone methyl,IPW,0,4,0,0,713200_IPW,False,True,713200_IPW,Other
1485,721517,Zoledronic acid,TEAD1,0,2,0,0,721517_TEAD1,False,True,721517_TEAD1,DNA
1486,721517,Zoledronic acid,TNFRSF12A,1,3,0,1,721517_TNFRSF12A,True,True,721517_TNFRSF12A,DNA
1487,721517,Zoledronic acid,MARCKS,0,5,0,0,721517_MARCKS,False,True,721517_MARCKS,DNA
1488,721517,Zoledronic acid,ANXA2,1,4,0,1,721517_ANXA2,True,True,721517_ANXA2,DNA
1489,719627,Celecoxib,ELOVL5,0,4,0,0,719627_ELOVL5,False,True,719627_ELOVL5,DNA
1490,722134,(Bis-allyl)amino-wortmannin,ZEB2,0,5,0,0,722134_ZEB2,False,True,722134_ZEB2,Kinase
1491,722134,(Bis-allyl)amino-wortmannin,PRKAG2,0,2,0,0,722134_PRKAG2,False,True,722134_PRKAG2,Kinase
1492,722134,(Bis-allyl)amino-wortmannin,ZNF667-AS1,0,1,0,0,722134_ZNF667-AS1,False,True,722134_ZNF667-AS1,Kinase
1493,724998,Indotecan,HMGCR,0,1,0,0,724998_HMGCR,False,True,724998_HMGCR,DNA
1494,724998,Indotecan,APBB1IP,0,2,0,0,724998_APBB1IP,False,True,724998_APBB1IP,DNA
1495,722134,(Bis-allyl)amino-wortmannin,NRN1,0,3,0,0,722134_NRN1,False,True,722134_NRN1,Kinase
1496,724998,Indotecan,LOC100128816,0,3,0,0,724998_LOC100128816,False,True,724998_LOC100128816,DNA
1497,722134,(Bis-allyl)amino-wortmannin,DDR2,0,4,0,0,722134_DDR2,False,True,722134_DDR2,Kinase
1498,724998,Indotecan,BAX,0,5,0,0,724998_BAX,False,True,724998_BAX,DNA
1499,725776,Indimitecan hydrochloride,HMGCR,0,1,0,0,725776_HMGCR,False,True,725776_HMGCR,DNA
1500,725776,Indimitecan hydrochloride,SLC43A3,0,2,0,0,725776_SLC43A3,False,True,725776_SLC43A3,DNA
1501,725776,Indimitecan hydrochloride,LOC100128816,0,3,0,0,725776_LOC100128816,False,True,725776_LOC100128816,DNA
1502,725776,Indimitecan hydrochloride,BAX,0,5,0,0,725776_BAX,False,True,725776_BAX,DNA
1503,725776,Indimitecan hydrochloride,APBB1IP,0,4,0,0,725776_APBB1IP,False,True,725776_APBB1IP,DNA
1504,726630,Belinostat,LITAF,0,2,0,0,726630_LITAF,False,True,726630_LITAF,HDAC
1505,726630,Belinostat,SPP1,0,1,0,0,726630_SPP1,False,True,726630_SPP1,HDAC
1506,728073,Irinotecan,TOP1MT,2,1,1,1,728073_TOP1MT,True,True,728073_TOP1MT,DNA
1507,728073,Irinotecan,TOP1,137,2,1,1,728073_TOP1,True,True,728073_TOP1,DNA
1508,724998,Indotecan,SLC43A3,0,4,0,0,724998_SLC43A3,False,True,724998_SLC43A3,DNA
1509,726630,Belinostat,IFI16,0,4,0,0,726630_IFI16,False,True,726630_IFI16,HDAC
1510,726630,Belinostat,LOC100128816,0,3,0,0,726630_LOC100128816,False,True,726630_LOC100128816,HDAC
1511,727989,Tyverb,TJP1,0,2,0,0,727989_TJP1,False,True,727989_TJP1,Kinase
1512,726630,Belinostat,TMEM47,0,5,0,0,726630_TMEM47,False,True,726630_TMEM47,HDAC
1513,727989,Tyverb,PCBD1,0,1,0,0,727989_PCBD1,False,True,727989_PCBD1,Kinase
1514,727989,Tyverb,F11R,0,5,0,0,727989_F11R,False,True,727989_F11R,Kinase
1515,727989,Tyverb,SGMS2,0,4,0,0,727989_SGMS2,False,True,727989_SGMS2,Kinase
1516,728073,Irinotecan,LOC100128816,0,5,0,0,728073_LOC100128816,False,True,728073_LOC100128816,DNA
1517,729998,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,LOC100128816,0,1,0,0,729998_LOC100128816,False,True,729998_LOC100128816,HDAC
1518,729998,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,SPP1,0,4,0,0,729998_SPP1,False,True,729998_SPP1,HDAC
1519,727989,Tyverb,AJUBA,0,3,0,0,727989_AJUBA,False,True,727989_AJUBA,Kinase
1520,728073,Irinotecan,SLC43A3,0,3,0,0,728073_SLC43A3,False,True,728073_SLC43A3,DNA
1521,729998,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,IFI16,0,3,0,0,729998_IFI16,False,True,729998_IFI16,HDAC
1522,729998,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,LITAF,0,2,0,0,729998_LITAF,False,True,729998_LITAF,HDAC
1523,728073,Irinotecan,HMGCR,1,4,0,1,728073_HMGCR,True,True,728073_HMGCR,DNA
1524,729998,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,TMEM47,0,5,0,0,729998_TMEM47,False,True,729998_TMEM47,HDAC
1525,729999,N-(2-aminophenyl)-4-{1-[(4-pyridin-2-ylpiperazin-1-yl)methyl]vinyl}benzamide,TNFRSF12A,0,1,0,0,729999_TNFRSF12A,False,True,729999_TNFRSF12A,HDAC
1526,729999,N-(2-aminophenyl)-4-{1-[(4-pyridin-2-ylpiperazin-1-yl)methyl]vinyl}benzamide,CD44,0,2,0,0,729999_CD44,False,True,729999_CD44,HDAC
1527,730001,"N-(2-aminophenyl)-4-[1-(1,3,4,9-tetrahydro-2H-beta-carbolin-2-ylmethyl)vinyl]benzamide",MIF,0,2,0,0,730001_MIF,False,True,730001_MIF,HDAC
1528,729999,N-(2-aminophenyl)-4-{1-[(4-pyridin-2-ylpiperazin-1-yl)methyl]vinyl}benzamide,EXT1,0,5,0,0,729999_EXT1,False,True,729999_EXT1,HDAC
1529,729999,N-(2-aminophenyl)-4-{1-[(4-pyridin-2-ylpiperazin-1-yl)methyl]vinyl}benzamide,ELOVL5,0,4,0,0,729999_ELOVL5,False,True,729999_ELOVL5,HDAC
1530,729999,N-(2-aminophenyl)-4-{1-[(4-pyridin-2-ylpiperazin-1-yl)methyl]vinyl}benzamide,RAI14,0,3,0,0,729999_RAI14,False,True,729999_RAI14,HDAC
1531,730001,"N-(2-aminophenyl)-4-[1-(1,3,4,9-tetrahydro-2H-beta-carbolin-2-ylmethyl)vinyl]benzamide",SLC43A3,0,1,0,0,730001_SLC43A3,False,True,730001_SLC43A3,HDAC
1532,730001,"N-(2-aminophenyl)-4-[1-(1,3,4,9-tetrahydro-2H-beta-carbolin-2-ylmethyl)vinyl]benzamide",ELOVL5,0,3,0,0,730001_ELOVL5,False,True,730001_ELOVL5,HDAC
1533,730001,"N-(2-aminophenyl)-4-[1-(1,3,4,9-tetrahydro-2H-beta-carbolin-2-ylmethyl)vinyl]benzamide",HIST1H2BB,0,4,0,0,730001_HIST1H2BB,False,True,730001_HIST1H2BB,HDAC
1534,730001,"N-(2-aminophenyl)-4-[1-(1,3,4,9-tetrahydro-2H-beta-carbolin-2-ylmethyl)vinyl]benzamide",HMGCR,0,5,0,0,730001_HMGCR,False,True,730001_HMGCR,HDAC
1535,730002,N-(2-aminophenyl)-4-{1-[(benzylamino)methyl]vinyl}benzamide,TMEM47,0,5,0,0,730002_TMEM47,False,True,730002_TMEM47,HDAC
1536,730002,N-(2-aminophenyl)-4-{1-[(benzylamino)methyl]vinyl}benzamide,LOC100128816,0,1,0,0,730002_LOC100128816,False,True,730002_LOC100128816,HDAC
1537,730003,N-(2-aminophenyl)-4-[1-({4-[3-(trifluoromethyl)phenyl]pipera zin-1-yl}methyl)viny l]benzamide,APP,0,1,0,0,730003_APP,False,True,730003_APP,HDAC
1538,730002,N-(2-aminophenyl)-4-{1-[(benzylamino)methyl]vinyl}benzamide,IFI16,0,3,0,0,730002_IFI16,False,True,730002_IFI16,HDAC
1539,730003,N-(2-aminophenyl)-4-[1-({4-[3-(trifluoromethyl)phenyl]pipera zin-1-yl}methyl)viny l]benzamide,SDC4,0,3,0,0,730003_SDC4,False,True,730003_SDC4,HDAC
1540,730003,N-(2-aminophenyl)-4-[1-({4-[3-(trifluoromethyl)phenyl]pipera zin-1-yl}methyl)viny l]benzamide,SGMS2,0,2,0,0,730003_SGMS2,False,True,730003_SGMS2,HDAC
1541,730002,N-(2-aminophenyl)-4-{1-[(benzylamino)methyl]vinyl}benzamide,LITAF,0,2,0,0,730002_LITAF,False,True,730002_LITAF,HDAC
1542,730003,N-(2-aminophenyl)-4-[1-({4-[3-(trifluoromethyl)phenyl]pipera zin-1-yl}methyl)viny l]benzamide,TJP1,0,4,0,0,730003_TJP1,False,True,730003_TJP1,HDAC
1543,730004,N-(2-aminophenyl)-4-(1-{[4-(2-methoxyphenyl)piperazin-1-yl]m ethyl}vinyl)benzamide,LOC100128816,0,1,0,0,730004_LOC100128816,False,True,730004_LOC100128816,HDAC
1544,730003,N-(2-aminophenyl)-4-[1-({4-[3-(trifluoromethyl)phenyl]pipera zin-1-yl}methyl)viny l]benzamide,RPL3,0,5,0,0,730003_RPL3,False,True,730003_RPL3,HDAC
1545,730004,N-(2-aminophenyl)-4-(1-{[4-(2-methoxyphenyl)piperazin-1-yl]m ethyl}vinyl)benzamide,FLNB,0,2,0,0,730004_FLNB,False,True,730004_FLNB,HDAC
1546,730004,N-(2-aminophenyl)-4-(1-{[4-(2-methoxyphenyl)piperazin-1-yl]m ethyl}vinyl)benzamide,KRT18P32,0,4,0,0,730004_KRT18P32,False,True,730004_KRT18P32,HDAC
1547,730004,N-(2-aminophenyl)-4-(1-{[4-(2-methoxyphenyl)piperazin-1-yl]m ethyl}vinyl)benzamide,CYBA,0,5,0,0,730004_CYBA,False,True,730004_CYBA,HDAC
1548,730002,N-(2-aminophenyl)-4-{1-[(benzylamino)methyl]vinyl}benzamide,SPP1,0,4,0,0,730002_SPP1,False,True,730002_SPP1,HDAC
1549,730006,"4,2-diyl}bi s[N-(2-aminophenyl)b enzamide]",ETS1,0,3,0,0,730006_ETS1,False,True,730006_ETS1,HDAC
1550,730006,"4,2-diyl}bi s[N-(2-aminophenyl)b enzamide]",TNFRSF12A,0,1,0,0,730006_TNFRSF12A,False,True,730006_TNFRSF12A,HDAC
1551,732517,Dasatinib,FYN,41,1,1,1,732517_FYN,True,True,732517_FYN,Kinase
1552,730006,"4,2-diyl}bi s[N-(2-aminophenyl)b enzamide]",RAI14,0,4,0,0,730006_RAI14,False,True,730006_RAI14,HDAC
1553,730006,"4,2-diyl}bi s[N-(2-aminophenyl)b enzamide]",LRRC16A,0,5,0,0,730006_LRRC16A,False,True,730006_LRRC16A,HDAC
1554,732517,Dasatinib,STAT5B,5,3,1,1,732517_STAT5B,True,True,732517_STAT5B,Kinase
1555,732011,"21-(2-N,3,5(10)-triene-3-O-sulfamate",LOC100128816,0,1,0,0,732011_LOC100128816,False,True,732011_LOC100128816,Ho
1556,732011,"21-(2-N,3,5(10)-triene-3-O-sulfamate",BAX,0,3,0,0,732011_BAX,False,True,732011_BAX,Ho
1557,732011,"21-(2-N,3,5(10)-triene-3-O-sulfamate",ITGB3,0,2,0,0,732011_ITGB3,False,True,732011_ITGB3,Ho
1558,730006,"4,2-diyl}bi s[N-(2-aminophenyl)b enzamide]",EXT1,0,2,0,0,730006_EXT1,False,True,730006_EXT1,HDAC
1559,732011,"21-(2-N,3,5(10)-triene-3-O-sulfamate",MCTP1,0,4,0,0,732011_MCTP1,False,True,732011_MCTP1,Ho
1560,732011,"21-(2-N,3,5(10)-triene-3-O-sulfamate",ZBTB38,0,5,0,0,732011_ZBTB38,False,True,732011_ZBTB38,Ho
1561,732517,Dasatinib,ABL1,300,4,1,1,732517_ABL1,True,True,732517_ABL1,Kinase
1562,732517,Dasatinib,ZNF667-AS1,0,5,0,0,732517_ZNF667-AS1,False,True,732517_ZNF667-AS1,Kinase
1563,730004,N-(2-aminophenyl)-4-(1-{[4-(2-methoxyphenyl)piperazin-1-yl]m ethyl}vinyl)benzamide,C19orf33,0,3,0,0,730004_C19ORF33,False,True,730004_C19orf33,HDAC
1564,733252,"N-(2-Aminophenyl)-4-[1-[(8-fluoro-1,3,4,5-tetrahydro-2H-pyrido[4,3-b]indole-2-yl)methyl]vinyl]benzamide",SLC43A3,0,1,0,0,733252_SLC43A3,False,True,733252_SLC43A3,HDAC
1565,732517,Dasatinib,CSK,47,2,1,1,732517_CSK,True,True,732517_CSK,Kinase
1566,733252,"N-(2-Aminophenyl)-4-[1-[(8-fluoro-1,3,4,5-tetrahydro-2H-pyrido[4,3-b]indole-2-yl)methyl]vinyl]benzamide",CRNDE,0,2,0,0,733252_CRNDE,False,True,733252_CRNDE,HDAC
1567,733252,"N-(2-Aminophenyl)-4-[1-[(8-fluoro-1,3,4,5-tetrahydro-2H-pyrido[4,3-b]indole-2-yl)methyl]vinyl]benzamide",ETS1,0,3,0,0,733252_ETS1,False,True,733252_ETS1,HDAC
1568,733252,"N-(2-Aminophenyl)-4-[1-[(8-fluoro-1,3,4,5-tetrahydro-2H-pyrido[4,3-b]indole-2-yl)methyl]vinyl]benzamide",HIST1H4D,0,4,0,0,733252_HIST1H4D,False,True,733252_HIST1H4D,HDAC
1569,733252,"N-(2-Aminophenyl)-4-[1-[(8-fluoro-1,3,4,5-tetrahydro-2H-pyrido[4,3-b]indole-2-yl)methyl]vinyl]benzamide",HIST1H3G,0,5,0,0,733252_HIST1H3G,False,True,733252_HIST1H3G,HDAC
1570,733253,"N-(2-aminophenyl)-3-[4-[3-(3,4-dihydro-1H-isoquinolin-2-yl)prop-1-en-2-yl]phenyl]propanamide",APBB1IP,0,1,0,0,733253_APBB1IP,False,True,733253_APBB1IP,HDAC
