,drug,gene,dti_existed,pubmed_hit,MECHANISM,deeppurpose,binary_deeppurpose
1116,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,glycine deriv.",TUBA1B,0.0,0.0,DNA,0.016171487048268318,0
1117,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,oxamic acid deriv.",APBB1IP,0.0,0.0,DNA,0.7654991745948792,1
1118,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,oxamic acid deriv.",HMGCR,0.0,0.0,DNA,0.9612745046615601,1
1119,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,oxamic acid deriv.",SPP1,0.0,0.0,DNA,0.32954123616218567,0
1120,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,pyridinium deriv.",SLC43A3,0.0,0.0,DNA,0.7383348941802979,1
1121,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,cysteine deriv.",SPP1,0.0,0.0,DNA,0.7161165475845337,1
1122,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,pyridinium deriv.",BAX,0.0,0.0,DNA,0.9877583384513855,1
1123,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,pyridinium deriv.",SPP1,0.0,0.0,DNA,0.7270908355712891,1
1124,"4-Amino-4-ethyl-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",TUBA1B,0.0,0.0,DNA,0.41559916734695435,0
1125,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,histidine deriv.",SPP1,0.0,0.0,DNA,0.7785342931747437,1
1126,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,isoleucine deriv.",SLC43A3,0.0,0.0,DNA,0.5720700621604919,1
1127,"4-Amino-4-ethyl-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",RPL3,0.0,0.0,DNA,0.9916985034942627,1
1128,"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",FXYD5,0.0,0.0,DNA,0.1319330930709839,0
1129,"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",ITGB3,0.0,0.0,DNA,0.787858784198761,1
1130,"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",ZBTB38,0.0,0.0,DNA,0.8999854922294617,1
1131,"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",PRAME,0.0,0.0,DNA,0.473483145236969,0
1132,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,isoleucine deriv.",FAR2,0.0,0.0,DNA,0.3358548581600189,0
1133,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,isoleucine deriv.",HMGCR,0.0,0.0,DNA,0.9121919274330139,1
1134,"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",BAX,0.0,0.0,DNA,0.9366584420204163,1
1135,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",TJP1,0.0,0.0,DNA,0.6110233664512634,1
1136,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,isoleucine deriv.",PIK3C3,0.0,0.0,DNA,0.9909555315971375,1
1137,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",AJUBA,0.0,0.0,DNA,0.8477869033813477,1
1138,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",SGMS2,0.0,0.0,DNA,0.9050118327140808,1
1139,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,isoleucine deriv.",FXYD5,0.0,0.0,DNA,0.07293815165758133,0
1140,"1H-Pyrano[3',7]indolizino[1,2-b]quinoline,glycine deriv.",PRDX1,0.0,0.0,DNA,0.9153354167938232,1
1141,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",PRDX1,0.0,0.0,DNA,0.41844597458839417,0
1142,"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",ITGB3,0.0,0.0,DNA,0.48997366428375244,0
1143,"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",ZBTB38,0.0,0.0,DNA,0.8415820002555847,1
1144,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",PCBD1,0.0,0.0,DNA,0.5120649933815002,1
1145,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",SGMS2,0.0,0.0,DNA,0.8907980918884277,1
1146,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",CD24,0.0,0.0,DNA,0.20629951357841492,0
1147,"4-Amino-4-ethyl-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",MSN,0.0,0.0,DNA,0.9615300297737122,1
1148,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",RPL3,0.0,0.0,DNA,0.5450336933135986,1
1149,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",MAL2,0.0,0.0,DNA,0.5422514081001282,1
1150,Torisel (TM),ELL2,0.0,0.0,Kinase,0.8693318367004395,1
1151,"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",F11R,0.0,0.0,DNA,0.7061896324157715,1
1152,Irofulven,FUBP1,1.0,0.0,Apoptosis,0.7219905257225037,1
1153,Irofulven,SLC43A3,0.0,0.0,Apoptosis,0.7994271516799927,1
1154,Epothilone B,TUBB,1.0,1.0,TUBB,0.9928687214851379,1
1155,Torisel (TM),MB21D2,0.0,0.0,Kinase,0.9970290064811707,1
1156,Epothilone B,TUBA1B,1.0,0.0,TUBB,7.446193922078237e-05,0
1157,Torisel (TM),PDGFC,0.0,0.0,Kinase,0.043795857578516006,0
1158,Torisel (TM),TPST1,0.0,0.0,Kinase,0.8196793794631958,1
1159,Irofulven,CAV1,0.0,0.0,Apoptosis,0.8878020644187927,1
1160,"N-(3-chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",CAV1,0.0,0.0,Kinase,0.4364297688007355,0
1161,Epothilone B,TUBA1A,1.0,0.0,TUBB,0.00017981852579396218,0
1162,"N-(3-chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",PRKD1,0.0,0.0,Kinase,0.0003303498087916523,0
1163,"N-(3-chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",CCDC50,0.0,0.0,Kinase,0.0780661553144455,0
1164,"N-(3-chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",PYGO1,0.0,0.0,Kinase,0.4452877342700958,0
1165,"N-(3-chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",TIMP2,0.0,0.0,Kinase,0.37010854482650757,0
1166,Sjg-136,MIF,0.0,0.0,DNA,0.022045573219656944,0
1167,Irofulven,TNFRSF12A,0.0,0.0,Apoptosis,0.9679122567176819,1
1168,Sjg-136,ELOVL5,0.0,0.0,DNA,0.04704098775982857,0
1169,Sjg-136,SLC43A3,0.0,0.0,DNA,0.0540383979678154,0
1170,Sjg-136,PIK3C3,0.0,0.0,DNA,0.9967706203460693,1
1171,2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CAV1,0.0,1.0,Kinase,0.021933140233159065,0
1172,2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,TNFRSF12A,0.0,0.0,Kinase,0.1335950642824173,0
1173,2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,PYGO1,0.0,0.0,Kinase,0.08263316005468369,0
1174,2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,CAV2,0.0,1.0,Kinase,0.5305641889572144,1
1175,Torisel (TM),CALD1,0.0,0.0,Kinase,0.98404860496521,1
1176,"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",RPS4Y1,0.0,0.0,Kinase,0.8606584668159485,1
1177,"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",DDX3Y,0.0,0.0,Kinase,0.6465644240379333,1
1178,"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",HMGCR,0.0,0.0,Kinase,0.31051358580589294,0
1179,"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",SPP1,0.0,0.0,Kinase,0.04556075483560562,0
1180,Epothilone B,TUBA1C,1.0,0.0,TUBB,5.278494791127741e-05,0
1181,"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",APBB1IP,0.0,0.0,Kinase,0.6790051460266113,1
1182,2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,TIMP2,0.0,1.0,Kinase,0.019892200827598572,0
1183,5-Fluoro deoxy uridine 10mer,HMGCR,0.0,0.0,DNA,0.9998409748077393,1
1184,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,CRACR2A,0.0,0.0,DNA,0.021082695573568344,0
1185,Seliciclib,CDK1,1.0,1.0,Kinase,0.002083761850371957,0
1186,Seliciclib,CDK9,1.0,1.0,Kinase,0.11307939887046814,0
1187,Seliciclib,MAPK3,1.0,1.0,Kinase,6.969563855818706e-06,0
1188,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,APBB1IP,0.0,0.0,DNA,0.015552567318081856,0
1189,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,BAX,0.0,0.0,DNA,0.8625341057777405,1
1190,Vorinostat,HDAC6,1.0,1.0,HDAC,0.9999227523803711,1
1191,2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,SPP1,0.0,0.0,DNA,0.20960494875907898,0
1192,5-Fluoro deoxy uridine 10mer,PLK1,0.0,0.0,DNA,0.13943059742450714,0
1193,5-Fluoro deoxy uridine 10mer,SLC43A3,0.0,0.0,DNA,0.9710702896118164,1
1194,Vorinostat,ANXA2P2,0.0,0.0,HDAC,0.061890628188848495,0
1195,Emcyt (Pharmacia),TJP1,0.0,0.0,DNA,0.3021477460861206,0
1196,Vorinostat,IGLV1-44,0.0,0.0,HDAC,0.054098501801490784,0
1197,Seliciclib,CSNK1E,1.0,0.0,Kinase,0.5912508368492126,1
1198,Seliciclib,SLC43A3,0.0,0.0,Kinase,0.15983951091766357,0
1199,Emcyt (Pharmacia),PCBD1,0.0,0.0,DNA,0.08527927845716476,0
1200,Epothilone B,TUBB3,1.0,1.0,TUBB,0.9954147338867188,1
1201,Emcyt (Pharmacia),APP,0.0,0.0,DNA,0.9428550601005554,1
1202,Vorinostat,IGLC1,0.0,0.0,HDAC,0.1765160709619522,0
1203,Emcyt (Pharmacia),AJUBA,0.0,0.0,DNA,0.8533754944801331,1
1204,Emcyt (Pharmacia),SGMS2,0.0,0.0,DNA,0.5802792310714722,1
1205,Vorinostat,PLS3,0.0,0.0,HDAC,0.5069482326507568,1
1206,LMP-744 hydrochloride,CRACR2A,0.0,0.0,DNA,0.13261094689369202,0
1207,LMP-744 hydrochloride,ANXA6,0.0,1.0,DNA,0.02206379733979702,0
1208,LMP-744 hydrochloride,BAX,0.0,1.0,DNA,0.7783359885215759,1
1209,Entinostat,BST2,0.0,0.0,HDAC,0.06675755232572556,0
1210,Entinostat,SLC43A3,0.0,0.0,HDAC,0.1070404201745987,0
1211,LMP-744 hydrochloride,IMPDH1,0.0,0.0,DNA,0.08112397789955139,0
1212,Entinostat,APBB1IP,0.0,0.0,HDAC,0.25887182354927063,0
1213,Entinostat,RPS4Y1,0.0,0.0,HDAC,0.17567738890647888,0
1214,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",F11R,0.0,0.0,TUBB,0.09163450449705124,0
1215,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",AJUBA,0.0,0.0,TUBB,0.3256143033504486,0
1216,Entinostat,HMGCR,0.0,0.0,HDAC,0.37629806995391846,0
1217,"Geldanamycin, monohydrochloride",HMGCR,0.0,0.0,HSP90,0.8876019716262817,1
1218,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",PTK2,0.0,0.0,TUBB,0.03641451150178909,0
1219,"Geldanamycin, monohydrochloride",JAK2,0.0,0.0,HSP90,0.8181483745574951,1
1220,"Geldanamycin, monohydrochloride",FXYD5,0.0,0.0,HSP90,0.5282915234565735,1
1221,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",PCBD1,0.0,0.0,TUBB,0.13436263799667358,0
1222,Silatecan,RPL3,0.0,0.0,DNA,0.19734618067741394,0
1223,"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",PTPRF,0.0,0.0,TUBB,0.007507482543587685,0
1224,Silatecan,TUBA1B,0.0,0.0,DNA,0.0017883989494293928,0
1225,"Geldanamycin, monohydrochloride",SLC43A3,0.0,0.0,HSP90,0.7032927870750427,1
1226,10-Hydroxy-7-trimethylsilylethylcamptothecin,CD44,0.0,0.0,DNA,0.000419381947722286,0
1227,Karenitecin,TOP1,1.0,0.0,DNA,0.5901936292648315,1
1228,10-Hydroxy-7-trimethylsilylethylcamptothecin,ETS1,0.0,0.0,DNA,0.027117818593978882,0
1229,Karenitecin,SCRN1,0.0,0.0,DNA,0.0004766737692989409,0
1230,Karenitecin,PFN2,0.0,0.0,DNA,0.0011330534471198916,0
1231,Karenitecin,SGMS2,0.0,0.0,DNA,0.001105142873711884,0
1232,Omdpi,LITAF,0.0,0.0,Kinase,0.9842615127563477,1
1233,Omdpi,TMEM47,0.0,0.0,Kinase,0.522769033908844,1
1234,Bardoxolone methyl,NFKBIA,1.0,1.0,Other,0.7225425839424133,1
1235,Omdpi,CRACR2A,0.0,0.0,Kinase,0.013069603592157364,0
1236,Silatecan,PRDX1,0.0,0.0,DNA,0.003475653240457177,0
1237,Bardoxolone methyl,BAX,0.0,1.0,Other,0.5782454013824463,1
1238,10-Hydroxy-7-trimethylsilylethylcamptothecin,TNFRSF12A,0.0,0.0,DNA,0.06015476584434509,0
1239,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",MCTP1,0.0,0.0,PSM,0.90069580078125,1
1240,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",IFI16,0.0,0.0,PSM,0.02957969717681408,0
1241,Bardoxolone methyl,HMGCR,0.0,0.0,Other,0.7509335279464722,1
1242,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",PSMB8,0.0,0.0,PSM,0.0029509752057492733,0
1243,"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",ADAMTS1,0.0,0.0,PSM,0.687682569026947,1
1244,Gefitinib,EGFR,1.0,1.0,Kinase,0.9719212055206299,1
1245,Imexon,RRM1,1.0,0.0,Apoptosis,0.31875795125961304,0
1246,Imexon,IGLV1-44,0.0,0.0,Apoptosis,0.09772469103336334,0
1247,Imexon,CAV1,0.0,0.0,Apoptosis,0.11597185581922531,0
1248,Imexon,APBB1IP,0.0,0.0,Apoptosis,0.35971805453300476,0
1249,Imexon,IGLC1,0.0,0.0,Apoptosis,0.11906494200229645,0
1250,Gefitinib,PSMB8,0.0,0.0,Kinase,0.45975807309150696,0
1251,Silatecan,APP,0.0,0.0,DNA,0.3727264404296875,0
1252,Gefitinib,ADAMTS1,0.0,1.0,Kinase,0.873573899269104,1
1253,10-Hydroxy-7-trimethylsilylethylcamptothecin,RAI14,0.0,0.0,DNA,0.0016899775946512818,0
1254,Gefitinib,CRACR2A,0.0,0.0,Kinase,0.24978718161582947,0
1255,Erlotinib hydrochloride,SLC43A3,0.0,0.0,Kinase,0.0025607270654290915,0
1256,Erlotinib hydrochloride,HMGCR,0.0,0.0,Kinase,0.005238252691924572,0
1257,Celecoxib,NEU1,1.0,1.0,DNA,0.997469425201416,1
1258,10-Hydroxy-7-trimethylsilylethylcamptothecin,EXT1,0.0,0.0,DNA,0.058666832745075226,0
1259,Erlotinib hydrochloride,STK17B,0.0,0.0,Kinase,2.8571039933922293e-07,0
1260,Celecoxib,SLC43A3,0.0,0.0,DNA,0.9766545295715332,1
1261,Erlotinib hydrochloride,PIK3C3,0.0,1.0,Kinase,0.09773636609315872,0
1262,Celecoxib,PDPK1,1.0,1.0,DNA,0.06912955641746521,0
1263,Celecoxib,MIF,0.0,1.0,DNA,0.9702052474021912,1
1264,Zoledronic acid,CAV1,0.0,0.0,DNA,0.9999538660049438,1
1265,Zoledronic acid,TEAD1,0.0,0.0,DNA,0.998950719833374,1
1266,Zoledronic acid,TNFRSF12A,0.0,1.0,DNA,0.9999902248382568,1
1267,Zoledronic acid,MARCKS,0.0,0.0,DNA,0.9998489618301392,1
1268,Zoledronic acid,ANXA2,0.0,1.0,DNA,0.9998996257781982,1
1269,Celecoxib,ELOVL5,0.0,0.0,DNA,0.9951801300048828,1
1270,(Bis-allyl)amino-wortmannin,ZEB2,0.0,0.0,Kinase,0.963878333568573,1
1271,(Bis-allyl)amino-wortmannin,PRKAG2,0.0,0.0,Kinase,0.01699516922235489,0
1272,Indotecan,HMGCR,0.0,0.0,DNA,0.45592936873435974,0
1273,Indotecan,APBB1IP,0.0,0.0,DNA,0.34920552372932434,0
1274,(Bis-allyl)amino-wortmannin,NRN1,0.0,0.0,Kinase,0.8386844992637634,1
1275,(Bis-allyl)amino-wortmannin,DDR2,0.0,0.0,Kinase,0.018957437947392464,0
1276,Indotecan,BAX,0.0,0.0,DNA,0.6794659495353699,1
1277,Indimitecan hydrochloride,HMGCR,0.0,0.0,DNA,0.0443764366209507,0
1278,Indimitecan hydrochloride,SLC43A3,0.0,0.0,DNA,0.027057595551013947,0
1279,Indimitecan hydrochloride,BAX,0.0,0.0,DNA,0.5910205841064453,1
1280,Indimitecan hydrochloride,APBB1IP,0.0,0.0,DNA,0.037990812212228775,0
1281,Belinostat,LITAF,0.0,0.0,HDAC,0.8451595306396484,1
1282,Belinostat,SPP1,0.0,0.0,HDAC,0.11278533935546875,0
1283,Irinotecan,TOP1MT,1.0,1.0,DNA,0.0005532981595024467,0
1284,Irinotecan,TOP1,1.0,1.0,DNA,0.9967606663703918,1
1285,Indotecan,SLC43A3,0.0,0.0,DNA,0.3656386137008667,0
1286,Belinostat,IFI16,0.0,0.0,HDAC,0.9571622014045715,1
1287,Tyverb,TJP1,0.0,0.0,Kinase,0.9771932363510132,1
1288,Belinostat,TMEM47,0.0,0.0,HDAC,0.018037542700767517,0
1289,Tyverb,PCBD1,0.0,0.0,Kinase,0.9931851029396057,1
1290,Tyverb,F11R,0.0,0.0,Kinase,0.9714996218681335,1
1291,Tyverb,SGMS2,0.0,0.0,Kinase,0.9966398477554321,1
1292,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,SPP1,0.0,0.0,HDAC,0.7921841144561768,1
1293,Tyverb,AJUBA,0.0,0.0,Kinase,0.9980105757713318,1
1294,Irinotecan,SLC43A3,0.0,0.0,DNA,0.1244519054889679,0
1295,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,IFI16,0.0,0.0,HDAC,0.8078922629356384,1
1296,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,LITAF,0.0,0.0,HDAC,0.9984917640686035,1
1297,Irinotecan,HMGCR,0.0,1.0,DNA,0.9491387605667114,1
1298,N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,TMEM47,0.0,0.0,HDAC,0.9734370112419128,1
1299,N-(2-aminophenyl)-4-{1-[(4-pyridin-2-ylpiperazin-1-yl)methyl]vinyl}benzamide,TNFRSF12A,0.0,0.0,HDAC,0.823422908782959,1
